"","lea_code","lea_name","school_code","school_name","assessment","assessmenttype","cohort","subject","grade","year","subgroup","percent_level_1","percent_level_2","percent_level_3","percent_level_4","percent_level_5","percent_proficient","percent_proficient_3+"
"521","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Not Special Education",0.18,0.42,0.27,0.13,0.01,0.14,0.41
"522","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","White",0.05,0.12,0.32,0.47,0.04,0.5,0.83
"523","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","All",0.22,0.43,0.24,0.11,0.01,0.12,0.36
"524","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Not Economically Disadvantaged",0.07,0.24,0.37,0.29,0.02,0.31,0.69
"525","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Limited English Proficient",0.33,0.5,0.12,0.04,0.01,0.05,0.17
"526","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Economically Disadvantaged",0.27,0.5,0.18,0.04,0,0.04,0.23
"527","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Asian",0.04,0.22,0.26,0.43,0.06,0.48,0.74
"528","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Hispanic",0.23,0.43,0.25,0.09,0.01,0.09,0.34
"529","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Special Education",0.45,0.49,0.06,0,0,0,0.06
"530","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Subclaim 1",0.13,0.26,0.61,NA,NA,0.39,NA
"531","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Subclaim 2",0.12,0.16,0.72,NA,NA,0.28,NA
"532","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Subclaim 3",0.14,0.16,0.7,NA,NA,0.3,NA
"533","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Subclaim 4",0.16,0.28,0.56,NA,NA,0.44,NA
"534","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Male",0.23,0.23,0.23,0.24,0.06,0.31,0.54
"535","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Not Economically Disadvantaged",0.03,0.1,0.23,0.47,0.18,0.65,0.88
"536","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Not Special Education",0.16,0.23,0.28,0.27,0.06,0.33,0.61
"537","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Economically Disadvantaged",0.27,0.28,0.26,0.16,0.02,0.18,0.44
"538","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Limited English Proficient",0.17,0.28,0.3,0.22,0.04,0.26,0.55
"539","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Not Limited English Proficient",0.22,0.23,0.25,0.24,0.06,0.31,0.55
"540","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Multiracial",0.06,0.06,0.18,0.45,0.25,0.7,0.88
"541","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Hispanic",0.16,0.28,0.31,0.22,0.04,0.26,0.56
"542","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Black/African American",0.29,0.28,0.26,0.16,0.01,0.17,0.43
"543","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Female",0.19,0.24,0.28,0.24,0.05,0.29,0.56
"544","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","White",0.01,0.07,0.18,0.52,0.22,0.74,0.92
"545","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","All",0.21,0.24,0.25,0.24,0.06,0.3,0.55
"546","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Asian",0.03,0.06,0.3,0.45,0.16,0.61,0.91
"547","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Special Education",0.57,0.27,0.11,0.05,0,0.05,0.16
"548","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Subclaim 3",0.32,0.28,0.4,NA,NA,0.6,NA
"549","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Subclaim 2",0.35,0.24,0.42,NA,NA,0.58,NA
"550","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Subclaim 1",0.32,0.25,0.43,NA,NA,0.57,NA
"551","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Subclaim 4",0.4,0.19,0.41,NA,NA,0.59,NA
"552","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Hispanic",0.1,0.29,0.33,0.27,0.01,0.28,0.6
"553","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Asian",0.02,0.09,0.18,0.55,0.16,0.71,0.89
"554","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Male",0.23,0.28,0.23,0.24,0.03,0.27,0.5
"555","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","White",0.01,0.08,0.17,0.58,0.15,0.74,0.91
"556","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","All",0.2,0.27,0.24,0.25,0.03,0.28,0.52
"557","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Limited English Proficient",0.12,0.32,0.31,0.24,0.01,0.25,0.56
"558","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Not Special Education",0.16,0.26,0.26,0.28,0.04,0.32,0.58
"559","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Economically Disadvantaged",0.26,0.34,0.25,0.14,0.01,0.15,0.4
"560","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Not Economically Disadvantaged",0.04,0.1,0.2,0.55,0.11,0.66,0.86
"561","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Black/African American",0.28,0.33,0.24,0.15,0,0.15,0.39
"562","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Not Limited English Proficient",0.21,0.27,0.23,0.25,0.04,0.29,0.52
"563","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Female",0.18,0.27,0.25,0.26,0.04,0.3,0.55
"564","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Multiracial",0.07,0.13,0.15,0.51,0.14,0.65,0.8
"565","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Special Education",0.51,0.36,0.08,0.04,0,0.05,0.13
"566","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Subclaim 1",0.28,0.23,0.48,NA,NA,0.52,NA
"567","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Subclaim 2",0.37,0.26,0.37,NA,NA,0.63,NA
"568","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Subclaim 4",0.38,0.24,0.38,NA,NA,0.62,NA
"569","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Subclaim 3",0.26,0.19,0.55,NA,NA,0.45,NA
"570","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Asian",0,0.04,0.18,0.64,0.13,0.78,0.96
"571","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Not Limited English Proficient",0.17,0.32,0.25,0.21,0.04,0.25,0.5
"572","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Hispanic",0.14,0.35,0.29,0.2,0.03,0.22,0.51
"573","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Limited English Proficient",0.17,0.38,0.31,0.12,0.01,0.13,0.44
"574","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Multiracial",0.02,0.17,0.23,0.52,0.06,0.58,0.81
"575","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Not Special Education",0.13,0.31,0.29,0.23,0.04,0.27,0.56
"576","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","White",0.02,0.07,0.16,0.54,0.21,0.75,0.91
"577","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Not Economically Disadvantaged",0.05,0.14,0.21,0.46,0.13,0.6,0.81
"578","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","All",0.17,0.33,0.26,0.2,0.03,0.23,0.49
"579","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Female",0.16,0.32,0.27,0.22,0.03,0.25,0.52
"580","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Economically Disadvantaged",0.21,0.39,0.27,0.12,0.01,0.13,0.4
"581","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Male",0.19,0.34,0.25,0.18,0.04,0.22,0.47
"582","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Black/African American",0.22,0.38,0.27,0.12,0,0.13,0.4
"583","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Special Education",0.4,0.44,0.13,0.04,0,0.04,0.17
"584","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Subclaim 2",0.32,0.25,0.43,NA,NA,0.57,NA
"585","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Subclaim 4",0.36,0.15,0.49,NA,NA,0.51,NA
"586","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Subclaim 1",0.25,0.27,0.48,NA,NA,0.52,NA
"587","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Subclaim 3",0.26,0.3,0.44,NA,NA,0.56,NA
"588","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Not Economically Disadvantaged",0.07,0.16,0.28,0.42,0.07,0.49,0.76
"589","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Hispanic",0.16,0.31,0.31,0.2,0.03,0.22,0.54
"590","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Black/African American",0.33,0.37,0.22,0.08,0,0.08,0.3
"591","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Male",0.29,0.32,0.22,0.15,0.02,0.17,0.39
"592","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Limited English Proficient",0.27,0.37,0.21,0.14,0,0.14,0.36
"593","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Female",0.21,0.31,0.26,0.2,0.02,0.22,0.47
"594","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","White",0.03,0.07,0.22,0.6,0.09,0.69,0.91
"595","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Not Limited English Proficient",0.25,0.31,0.24,0.18,0.02,0.2,0.44
"596","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Not Special Education",0.21,0.3,0.27,0.21,0.02,0.23,0.5
"597","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Multiracial",0.05,0.14,0.3,0.41,0.11,0.51,0.81
"598","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Asian",0.1,0.18,0.26,0.36,0.1,0.46,0.72
"599","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","All",0.25,0.32,0.23,0.18,0.02,0.2,0.43
"600","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Economically Disadvantaged",0.32,0.37,0.22,0.09,0,0.09,0.31
"601","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Special Education",0.48,0.41,0.08,0.02,0,0.02,0.1
"602","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Subclaim 2",0.25,0.2,0.55,NA,NA,0.45,NA
"603","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Subclaim 4",0.24,0.27,0.49,NA,NA,0.51,NA
"604","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Subclaim 3",0.24,0.18,0.58,NA,NA,0.42,NA
"605","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Subclaim 1",0.21,0.22,0.57,NA,NA,0.43,NA
"606","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Limited English Proficient",0.44,0.35,0.18,0.03,0,0.03,0.21
"607","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Black/African American",0.31,0.42,0.23,0.04,0,0.04,0.27
"608","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Not Economically Disadvantaged",0.12,0.27,0.36,0.23,0.02,0.25,0.61
"609","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","White",0.08,0.12,0.4,0.39,0.01,0.4,0.8
"610","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Asian",0.09,0.17,0.4,0.34,0,0.34,0.74
"611","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Economically Disadvantaged",0.31,0.41,0.23,0.05,0,0.05,0.28
"612","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Hispanic",0.24,0.35,0.29,0.11,0.01,0.12,0.41
"613","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Not Limited English Proficient",0.27,0.39,0.26,0.08,0,0.09,0.35
"614","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Male",0.34,0.37,0.21,0.08,0,0.08,0.29
"615","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Not Special Education",0.2,0.4,0.3,0.1,0,0.1,0.4
"616","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Female",0.21,0.4,0.3,0.09,0,0.09,0.39
"617","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","All",0.28,0.38,0.25,0.08,0,0.08,0.34
"618","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Special Education",0.59,0.33,0.06,0.01,0,0.01,0.08
"619","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Subclaim 3",0.08,0.21,0.7,NA,NA,0.3,NA
"620","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Subclaim 2",0.15,0.28,0.56,NA,NA,0.44,NA
"621","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Subclaim 4",0.14,0.34,0.53,NA,NA,0.47,NA
"622","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Subclaim 1",0.11,0.26,0.63,NA,NA,0.37,NA
"623","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Not Economically Disadvantaged",0.33,0.32,0.23,0.11,0.01,0.12,0.35
"624","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Economically Disadvantaged",0.55,0.32,0.11,0.02,0,0.02,0.13
"625","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Hispanic",0.57,0.29,0.13,0.02,0,0.02,0.15
"626","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Not Special Education",0.43,0.37,0.15,0.04,0,0.04,0.2
"627","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Limited English Proficient",0.63,0.28,0.07,0.02,0,0.02,0.1
"628","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Male",0.59,0.3,0.09,0.02,0,0.02,0.11
"629","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Black/African American",0.54,0.32,0.11,0.03,0,0.03,0.14
"630","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","White",0.19,0.25,0.28,0.25,0.03,0.28,0.56
"631","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Female",0.47,0.33,0.15,0.05,0,0.05,0.2
"632","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Not Limited English Proficient",0.52,0.32,0.12,0.03,0,0.03,0.16
"633","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","All",0.53,0.32,0.12,0.03,0,0.03,0.15
"634","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Special Education",0.8,0.16,0.02,0.01,0,0.01,0.03
"635","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Subclaim 4",0.08,0.2,0.72,NA,NA,0.28,NA
"636","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Subclaim 3",0.05,0.1,0.85,NA,NA,0.15,NA
"637","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Subclaim 1",0.05,0.14,0.81,NA,NA,0.19,NA
"638","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Subclaim 2",0.08,0.2,0.72,NA,NA,0.28,NA
