"lea_code","lea_name","school_code","school_name","assessment","assessmenttype","cohort","subject","grade","year","subgroup","percent_level_1","percent_level_2","percent_level_3","percent_level_4","percent_level_5","percent_proficient","percent_proficient_3+"
"All","All","All","All","PARCC","Traditional","Current","Reading","5th Grade","2014-2015","Black/African American",0.26,0.31,0.27,0.16,0,0.17,0.43
"All","All","All","All","PARCC","Traditional","Current","Reading","5th Grade","2014-2015","Hispanic",0.23,0.27,0.29,0.2,0.01,0.22,0.5
"All","All","All","All","PARCC","Traditional","Current","Reading","5th Grade","2014-2015","Multiracial",0.03,0.09,0.26,0.53,0.08,0.62,0.87
"All","All","All","All","PARCC","Traditional","Current","Reading","5th Grade","2014-2015","White",0.03,0.06,0.11,0.63,0.17,0.8,0.91
"All","All","All","All","PARCC","Traditional","Current","Reading","5th Grade","2014-2015","Female",0.17,0.27,0.26,0.27,0.03,0.3,0.56
"All","All","All","All","PARCC","Traditional","Current","Reading","5th Grade","2014-2015","Male",0.28,0.27,0.24,0.19,0.01,0.2,0.45
"All","All","All","All","PARCC","Traditional","Current","Reading","5th Grade","2014-2015","All",0.22,0.27,0.25,0.23,0.02,0.25,0.5
"All","All","All","All","PARCC","Traditional","Current","Reading","5th Grade","2014-2015","Economically Disadvantaged",0.28,0.32,0.26,0.14,0,0.14,0.41
"All","All","All","All","PARCC","Traditional","Current","Reading","5th Grade","2014-2015","English Learner",0.32,0.34,0.26,0.08,0,0.08,0.34
"All","All","All","All","PARCC","Traditional","Current","Reading","5th Grade","2014-2015","Not Economically Disadvantaged",0.07,0.13,0.22,0.5,0.08,0.58,0.8
"All","All","All","All","PARCC","Traditional","Current","Reading","5th Grade","2014-2015","Not Limited English Proficient",0.21,0.26,0.25,0.25,0.03,0.27,0.52
"All","All","All","All","PARCC","Traditional","Current","Reading","5th Grade","2014-2015","Not Special Education",0.15,0.27,0.29,0.27,0.03,0.3,0.58
"All","All","All","All","PARCC","Traditional","Current","Reading","5th Grade","2014-2015","Special Education",0.59,0.27,0.1,0.04,0,0.04,0.14
"All","All","All","All","PARCC","Traditional","Current","Reading","6th Grade","2014-2015","Asian",0.11,0.08,0.3,0.44,0.07,0.51,0.8
"All","All","All","All","PARCC","Traditional","Current","Reading","6th Grade","2014-2015","Black/African American",0.28,0.3,0.27,0.14,0.01,0.15,0.42
"All","All","All","All","PARCC","Traditional","Current","Reading","6th Grade","2014-2015","Hispanic",0.23,0.27,0.31,0.18,0.02,0.2,0.5
"All","All","All","All","PARCC","Traditional","Current","Reading","6th Grade","2014-2015","Multiracial",0.03,0.1,0.26,0.45,0.16,0.61,0.87
"All","All","All","All","PARCC","Traditional","Current","Reading","6th Grade","2014-2015","White",0.02,0.06,0.13,0.54,0.26,0.79,0.92
"All","All","All","All","PARCC","Traditional","Current","Reading","6th Grade","2014-2015","Female",0.17,0.25,0.3,0.22,0.05,0.27,0.57
"All","All","All","All","PARCC","Traditional","Current","Reading","6th Grade","2014-2015","Male",0.3,0.29,0.23,0.16,0.03,0.18,0.41
"All","All","All","All","PARCC","Traditional","Current","Reading","6th Grade","2014-2015","All",0.24,0.27,0.26,0.19,0.04,0.23,0.49
"All","All","All","All","PARCC","Traditional","Current","Reading","6th Grade","2014-2015","Economically Disadvantaged",0.3,0.31,0.27,0.12,0.01,0.12,0.39
"All","All","All","All","PARCC","Traditional","Current","Reading","6th Grade","2014-2015","English Learner",0.4,0.33,0.18,0.08,0,0.09,0.27
"All","All","All","All","PARCC","Traditional","Current","Reading","6th Grade","2014-2015","Not Economically Disadvantaged",0.08,0.18,0.25,0.38,0.12,0.5,0.74
"All","All","All","All","PARCC","Traditional","Current","Reading","6th Grade","2014-2015","Not Limited English Proficient",0.23,0.27,0.27,0.2,0.04,0.24,0.51
"All","All","All","All","PARCC","Traditional","Current","Reading","6th Grade","2014-2015","Not Special Education",0.16,0.27,0.3,0.22,0.04,0.27,0.56
"All","All","All","All","PARCC","Traditional","Current","Reading","6th Grade","2014-2015","Special Education",0.62,0.26,0.09,0.03,0,0.03,0.12
"All","All","All","All","PARCC","Traditional","Current","Reading","7th Grade","2014-2015","Asian",0.12,0.14,0.17,0.42,0.15,0.58,0.75
"All","All","All","All","PARCC","Traditional","Current","Reading","7th Grade","2014-2015","Black/African American",0.34,0.27,0.23,0.14,0.02,0.17,0.39
"All","All","All","All","PARCC","Traditional","Current","Reading","7th Grade","2014-2015","Hispanic",0.27,0.21,0.3,0.17,0.05,0.22,0.52
"All","All","All","All","PARCC","Traditional","Current","Reading","7th Grade","2014-2015","Multiracial",0.09,0.09,0.18,0.33,0.31,0.64,0.82
"All","All","All","All","PARCC","Traditional","Current","Reading","7th Grade","2014-2015","White",0.03,0.04,0.1,0.34,0.5,0.84,0.93
"All","All","All","All","PARCC","Traditional","Current","Reading","7th Grade","2014-2015","Female",0.21,0.24,0.25,0.2,0.09,0.29,0.54
"All","All","All","All","PARCC","Traditional","Current","Reading","7th Grade","2014-2015","Male",0.37,0.23,0.2,0.15,0.06,0.2,0.41
"All","All","All","All","PARCC","Traditional","Current","Reading","7th Grade","2014-2015","All",0.29,0.24,0.23,0.17,0.07,0.25,0.47
"All","All","All","All","PARCC","Traditional","Current","Reading","7th Grade","2014-2015","Economically Disadvantaged",0.35,0.27,0.24,0.12,0.02,0.14,0.38
"All","All","All","All","PARCC","Traditional","Current","Reading","7th Grade","2014-2015","English Learner",0.52,0.26,0.17,0.04,0.01,0.05,0.22
"All","All","All","All","PARCC","Traditional","Current","Reading","7th Grade","2014-2015","Not Economically Disadvantaged",0.11,0.13,0.2,0.32,0.24,0.56,0.76
"All","All","All","All","PARCC","Traditional","Current","Reading","7th Grade","2014-2015","Not Limited English Proficient",0.27,0.23,0.23,0.18,0.08,0.26,0.49
"All","All","All","All","PARCC","Traditional","Current","Reading","7th Grade","2014-2015","Not Special Education",0.21,0.24,0.26,0.2,0.09,0.29,0.55
"All","All","All","All","PARCC","Traditional","Current","Reading","7th Grade","2014-2015","Special Education",0.66,0.21,0.08,0.04,0.01,0.04,0.13
"All","All","All","All","PARCC","Traditional","Current","Reading","8th Grade","2014-2015","Asian",0.08,0.08,0.24,0.41,0.18,0.59,0.84
"All","All","All","All","PARCC","Traditional","Current","Reading","8th Grade","2014-2015","Black/African American",0.34,0.26,0.22,0.16,0.01,0.18,0.4
"All","All","All","All","PARCC","Traditional","Current","Reading","8th Grade","2014-2015","Hispanic",0.27,0.21,0.27,0.21,0.02,0.24,0.51
"All","All","All","All","PARCC","Traditional","Current","Reading","8th Grade","2014-2015","Multiracial",0.12,0.08,0.19,0.35,0.25,0.6,0.79
"All","All","All","All","PARCC","Traditional","Current","Reading","8th Grade","2014-2015","White",0.03,0.03,0.08,0.42,0.44,0.86,0.94
"All","All","All","All","PARCC","Traditional","Current","Reading","8th Grade","2014-2015","Female",0.22,0.22,0.25,0.24,0.06,0.31,0.56
"All","All","All","All","PARCC","Traditional","Current","Reading","8th Grade","2014-2015","Male",0.39,0.25,0.19,0.14,0.03,0.18,0.37
"All","All","All","All","PARCC","Traditional","Current","Reading","8th Grade","2014-2015","All",0.3,0.23,0.22,0.2,0.05,0.24,0.46
"All","All","All","All","PARCC","Traditional","Current","Reading","8th Grade","2014-2015","Economically Disadvantaged",0.37,0.26,0.22,0.14,0.01,0.15,0.37
"All","All","All","All","PARCC","Traditional","Current","Reading","8th Grade","2014-2015","English Learner",0.48,0.22,0.2,0.09,0.01,0.1,0.3
"All","All","All","All","PARCC","Traditional","Current","Reading","8th Grade","2014-2015","Not Economically Disadvantaged",0.09,0.14,0.2,0.38,0.18,0.56,0.77
"All","All","All","All","PARCC","Traditional","Current","Reading","8th Grade","2014-2015","Not Limited English Proficient",0.29,0.23,0.22,0.2,0.05,0.25,0.48
"All","All","All","All","PARCC","Traditional","Current","Reading","8th Grade","2014-2015","Not Special Education",0.22,0.24,0.25,0.23,0.06,0.29,0.54
"All","All","All","All","PARCC","Traditional","Current","Reading","8th Grade","2014-2015","Special Education",0.68,0.2,0.07,0.05,0,0.05,0.12
"All","All","All","All","PARCC","Traditional","Current","Reading","9th-12th Grade","2014-2015","All",0.33,0.22,0.2,0.18,0.06,0.25,0.44
"All","All","All","All","PARCC","Traditional","Current","Reading","All","2014-2015","American Indian",0.06,0.38,0.34,0.21,0,0.21,0.55
"All","All","All","All","PARCC","Traditional","Current","Reading","All","2014-2015","Asian",0.1,0.13,0.21,0.43,0.13,0.56,0.77
"All","All","All","All","PARCC","Traditional","Current","Reading","All","2014-2015","Black/African American",0.32,0.27,0.23,0.16,0.01,0.17,0.4
"All","All","All","All","PARCC","Traditional","Current","Reading","All","2014-2015","Hispanic",0.28,0.24,0.26,0.19,0.03,0.22,0.48
"All","All","All","All","PARCC","Traditional","Current","Reading","All","2014-2015","Multiracial",0.08,0.1,0.18,0.44,0.19,0.63,0.82
"All","All","All","All","PARCC","Traditional","Current","Reading","All","2014-2015","Pacific Islander",0.16,0.32,0.27,0.22,0.03,0.24,0.51
"All","All","All","All","PARCC","Traditional","Current","Reading","All","2014-2015","White",0.03,0.05,0.12,0.52,0.28,0.8,0.92
"All","All","All","All","PARCC","Traditional","Current","Reading","All","2014-2015","Female",0.22,0.24,0.25,0.23,0.06,0.29,0.54
"All","All","All","All","PARCC","Traditional","Current","Reading","All","2014-2015","Male",0.35,0.25,0.21,0.17,0.03,0.2,0.4
"All","All","All","All","PARCC","Traditional","Current","Reading","All","2014-2015","All",0.29,0.24,0.23,0.2,0.04,0.24,0.47
"All","All","All","All","PARCC","Traditional","Current","Reading","All","2014-2015","Economically Disadvantaged",0.35,0.28,0.23,0.13,0.01,0.14,0.38
"All","All","All","All","PARCC","Traditional","Current","Reading","All","2014-2015","English Learner",0.4,0.28,0.22,0.1,0.01,0.1,0.32
"All","All","All","All","PARCC","Traditional","Current","Reading","All","2014-2015","Not Economically Disadvantaged",0.09,0.14,0.21,0.41,0.15,0.56,0.78
"All","All","All","All","PARCC","Traditional","Current","Reading","All","2014-2015","Not Limited English Proficient",0.27,0.24,0.23,0.21,0.05,0.26,0.49
"All","All","All","All","PARCC","Traditional","Current","Reading","All","2014-2015","Not Special Education",0.21,0.25,0.26,0.23,0.05,0.28,0.54
"All","All","All","All","PARCC","Traditional","Current","Reading","All","2014-2015","Special Education",0.66,0.22,0.09,0.04,0,0.04,0.12
"All","All","All","All","PARCC","Traditional","Current","Reading","English I","2014-2015","Asian",0.08,0.18,0.14,0.37,0.24,0.61,0.75
"All","All","All","All","PARCC","Traditional","Current","Reading","English I","2014-2015","Black/African American",0.31,0.28,0.23,0.16,0.02,0.18,0.41
"All","All","All","All","PARCC","Traditional","Current","Reading","English I","2014-2015","Hispanic",0.35,0.17,0.24,0.2,0.03,0.24,0.48
"All","All","All","All","PARCC","Traditional","Current","Reading","English I","2014-2015","Multiracial",0.09,0.09,0.19,0.3,0.33,0.63,0.81
"All","All","All","All","PARCC","Traditional","Current","Reading","English I","2014-2015","White",0.04,0.08,0.09,0.4,0.4,0.8,0.89
"All","All","All","All","PARCC","Traditional","Current","Reading","English I","2014-2015","Female",0.22,0.24,0.24,0.23,0.08,0.31,0.54
"All","All","All","All","PARCC","Traditional","Current","Reading","English I","2014-2015","Male",0.37,0.25,0.2,0.15,0.03,0.18,0.38
"All","All","All","All","PARCC","Traditional","Current","Reading","English I","2014-2015","All",0.29,0.25,0.22,0.19,0.06,0.24,0.46
"All","All","All","All","PARCC","Traditional","Current","Reading","English I","2014-2015","Economically Disadvantaged",0.35,0.27,0.22,0.14,0.01,0.15,0.38
"All","All","All","All","PARCC","Traditional","Current","Reading","English I","2014-2015","English Learner",0.51,0.24,0.16,0.09,0,0.09,0.25
"All","All","All","All","PARCC","Traditional","Current","Reading","English I","2014-2015","Not Economically Disadvantaged",0.11,0.16,0.21,0.34,0.19,0.53,0.73
"All","All","All","All","PARCC","Traditional","Current","Reading","English I","2014-2015","Not Limited English Proficient",0.27,0.25,0.22,0.2,0.06,0.26,0.48
"All","All","All","All","PARCC","Traditional","Current","Reading","English I","2014-2015","Not Special Education",0.22,0.25,0.25,0.22,0.07,0.29,0.54
"All","All","All","All","PARCC","Traditional","Current","Reading","English I","2014-2015","Special Education",0.67,0.24,0.07,0.02,0,0.02,0.09
"All","All","All","All","PARCC","Traditional","Current","Reading","English II","2014-2015","Asian",0.1,0.23,0.19,0.27,0.21,0.48,0.67
"All","All","All","All","PARCC","Traditional","Current","Reading","English II","2014-2015","Black/African American",0.41,0.22,0.18,0.17,0.03,0.2,0.38
"All","All","All","All","PARCC","Traditional","Current","Reading","English II","2014-2015","Hispanic",0.34,0.2,0.19,0.19,0.07,0.27,0.46
"All","All","All","All","PARCC","Traditional","Current","Reading","English II","2014-2015","Multiracial",0.09,0.03,0.06,0.4,0.43,0.83,0.89
"All","All","All","All","PARCC","Traditional","Current","Reading","English II","2014-2015","White",0.08,0.03,0.07,0.28,0.54,0.82,0.89
"All","All","All","All","PARCC","Traditional","Current","Reading","English II","2014-2015","Female",0.28,0.22,0.19,0.23,0.08,0.31,0.5
"All","All","All","All","PARCC","Traditional","Current","Reading","English II","2014-2015","Male",0.47,0.19,0.15,0.13,0.06,0.19,0.35
"All","All","All","All","PARCC","Traditional","Current","Reading","English II","2014-2015","All",0.37,0.2,0.17,0.18,0.07,0.25,0.43
"All","All","All","All","PARCC","Traditional","Current","Reading","English II","2014-2015","Economically Disadvantaged",0.44,0.22,0.17,0.15,0.02,0.17,0.34
"All","All","All","All","PARCC","Traditional","Current","Reading","English II","2014-2015","English Learner",0.54,0.23,0.18,0.04,0.01,0.05,0.23
"All","All","All","All","PARCC","Traditional","Current","Reading","English II","2014-2015","Not Economically Disadvantaged",0.13,0.14,0.18,0.31,0.24,0.55,0.73
"All","All","All","All","PARCC","Traditional","Current","Reading","English II","2014-2015","Not Limited English Proficient",0.36,0.2,0.17,0.2,0.07,0.27,0.44
"All","All","All","All","PARCC","Traditional","Current","Reading","English II","2014-2015","Not Special Education",0.29,0.21,0.19,0.21,0.08,0.3,0.49
"All","All","All","All","PARCC","Traditional","Current","Reading","English II","2014-2015","Special Education",0.75,0.14,0.07,0.03,0.01,0.04,0.11
"All","All","All","All","PARCC","Traditional","Current","Math","3rd Grade","2014-2015","Asian",0.04,0.05,0.27,0.47,0.17,0.64,0.91
"All","All","All","All","PARCC","Traditional","Current","Math","3rd Grade","2014-2015","Black/African American",0.24,0.27,0.26,0.21,0.02,0.23,0.49
"All","All","All","All","PARCC","Traditional","Current","Math","3rd Grade","2014-2015","Hispanic",0.16,0.28,0.31,0.21,0.03,0.25,0.56
"All","All","All","All","PARCC","Traditional","Current","Math","3rd Grade","2014-2015","Multiracial",0.06,0.07,0.2,0.45,0.22,0.67,0.87
"All","All","All","All","PARCC","Traditional","Current","Math","3rd Grade","2014-2015","White",0.02,0.06,0.19,0.52,0.21,0.74,0.92
"All","All","All","All","PARCC","Traditional","Current","Math","3rd Grade","2014-2015","Female",0.19,0.24,0.28,0.24,0.04,0.29,0.57
"All","All","All","All","PARCC","Traditional","Current","Math","3rd Grade","2014-2015","Male",0.21,0.24,0.24,0.26,0.06,0.32,0.56
"All","All","All","All","PARCC","Traditional","Current","Math","3rd Grade","2014-2015","All",0.2,0.24,0.26,0.25,0.05,0.3,0.56
"All","All","All","All","PARCC","Traditional","Current","Math","3rd Grade","2014-2015","Economically Disadvantaged",0.24,0.28,0.27,0.2,0.02,0.22,0.48
"All","All","All","All","PARCC","Traditional","Current","Math","3rd Grade","2014-2015","English Learner",0.18,0.28,0.3,0.2,0.03,0.23,0.53
"All","All","All","All","PARCC","Traditional","Current","Math","3rd Grade","2014-2015","Not Economically Disadvantaged",0.04,0.12,0.25,0.44,0.16,0.59,0.84
"All","All","All","All","PARCC","Traditional","Current","Math","3rd Grade","2014-2015","Not Limited English Proficient",0.2,0.23,0.25,0.26,0.05,0.31,0.57
"All","All","All","All","PARCC","Traditional","Current","Math","3rd Grade","2014-2015","Not Special Education",0.15,0.23,0.28,0.28,0.06,0.34,0.62
"All","All","All","All","PARCC","Traditional","Current","Math","3rd Grade","2014-2015","Special Education",0.5,0.29,0.15,0.06,0,0.06,0.22
"All","All","All","All","PARCC","Traditional","Current","Math","3rd-8th Grade","2014-2015","All",0.21,0.3,0.26,0.21,0.03,0.23,0.49
"All","All","All","All","PARCC","Traditional","Current","Math","4th Grade","2014-2015","Asian",0.02,0.07,0.19,0.58,0.15,0.73,0.92
"All","All","All","All","PARCC","Traditional","Current","Math","4th Grade","2014-2015","Black/African American",0.24,0.32,0.25,0.19,0.01,0.2,0.45
"All","All","All","All","PARCC","Traditional","Current","Math","4th Grade","2014-2015","Hispanic",0.14,0.29,0.33,0.24,0.01,0.24,0.57
"All","All","All","All","PARCC","Traditional","Current","Math","4th Grade","2014-2015","Multiracial",0.07,0.11,0.26,0.46,0.1,0.56,0.82
"All","All","All","All","PARCC","Traditional","Current","Math","4th Grade","2014-2015","White",0.01,0.08,0.18,0.59,0.14,0.73,0.91
"All","All","All","All","PARCC","Traditional","Current","Math","4th Grade","2014-2015","Female",0.17,0.28,0.26,0.26,0.03,0.29,0.56
"All","All","All","All","PARCC","Traditional","Current","Math","4th Grade","2014-2015","Male",0.21,0.28,0.24,0.24,0.02,0.26,0.51
"All","All","All","All","PARCC","Traditional","Current","Math","4th Grade","2014-2015","All",0.19,0.28,0.25,0.25,0.02,0.28,0.53
"All","All","All","All","PARCC","Traditional","Current","Math","4th Grade","2014-2015","Economically Disadvantaged",0.24,0.33,0.26,0.17,0.01,0.18,0.44
"All","All","All","All","PARCC","Traditional","Current","Math","4th Grade","2014-2015","English Learner",0.17,0.32,0.32,0.18,0.01,0.19,0.51
"All","All","All","All","PARCC","Traditional","Current","Math","4th Grade","2014-2015","Not Economically Disadvantaged",0.05,0.12,0.23,0.52,0.09,0.6,0.83
"All","All","All","All","PARCC","Traditional","Current","Math","4th Grade","2014-2015","Not Limited English Proficient",0.19,0.27,0.25,0.26,0.03,0.29,0.53
"All","All","All","All","PARCC","Traditional","Current","Math","4th Grade","2014-2015","Not Special Education",0.15,0.27,0.28,0.28,0.03,0.31,0.59
"All","All","All","All","PARCC","Traditional","Current","Math","4th Grade","2014-2015","Special Education",0.46,0.35,0.12,0.07,0,0.07,0.19
"All","All","All","All","PARCC","Traditional","Current","Math","5th Grade","2014-2015","Asian",0,0.06,0.19,0.65,0.11,0.76,0.94
"All","All","All","All","PARCC","Traditional","Current","Math","5th Grade","2014-2015","Black/African American",0.19,0.35,0.29,0.16,0.01,0.17,0.46
"All","All","All","All","PARCC","Traditional","Current","Math","5th Grade","2014-2015","Hispanic",0.15,0.33,0.32,0.19,0.01,0.2,0.52
"All","All","All","All","PARCC","Traditional","Current","Math","5th Grade","2014-2015","Multiracial",0,0.14,0.31,0.49,0.06,0.55,0.86
"All","All","All","All","PARCC","Traditional","Current","Math","5th Grade","2014-2015","White",0.02,0.08,0.18,0.53,0.19,0.72,0.9
"All","All","All","All","PARCC","Traditional","Current","Math","5th Grade","2014-2015","Female",0.15,0.31,0.29,0.22,0.03,0.25,0.54
"All","All","All","All","PARCC","Traditional","Current","Math","5th Grade","2014-2015","Male",0.17,0.32,0.27,0.21,0.03,0.24,0.51
"All","All","All","All","PARCC","Traditional","Current","Math","5th Grade","2014-2015","All",0.16,0.31,0.28,0.22,0.03,0.24,0.53
"All","All","All","All","PARCC","Traditional","Current","Math","5th Grade","2014-2015","Economically Disadvantaged",0.2,0.36,0.29,0.15,0.01,0.15,0.44
"All","All","All","All","PARCC","Traditional","Current","Math","5th Grade","2014-2015","English Learner",0.2,0.38,0.31,0.11,0.01,0.11,0.42
"All","All","All","All","PARCC","Traditional","Current","Math","5th Grade","2014-2015","Not Economically Disadvantaged",0.05,0.18,0.25,0.43,0.09,0.52,0.78
"All","All","All","All","PARCC","Traditional","Current","Math","5th Grade","2014-2015","Not Limited English Proficient",0.15,0.31,0.28,0.23,0.03,0.26,0.54
"All","All","All","All","PARCC","Traditional","Current","Math","5th Grade","2014-2015","Not Special Education",0.11,0.29,0.31,0.25,0.03,0.29,0.6
"All","All","All","All","PARCC","Traditional","Current","Math","5th Grade","2014-2015","Special Education",0.38,0.44,0.14,0.04,0,0.04,0.18
"All","All","All","All","PARCC","Traditional","Current","Math","6th Grade","2014-2015","Asian",0.05,0.16,0.22,0.42,0.14,0.56,0.78
"All","All","All","All","PARCC","Traditional","Current","Math","6th Grade","2014-2015","Black/African American",0.25,0.36,0.26,0.13,0,0.13,0.39
"All","All","All","All","PARCC","Traditional","Current","Math","6th Grade","2014-2015","Hispanic",0.18,0.33,0.3,0.16,0.02,0.18,0.49
"All","All","All","All","PARCC","Traditional","Current","Math","6th Grade","2014-2015","Multiracial",0.01,0.16,0.33,0.42,0.07,0.49,0.83
"All","All","All","All","PARCC","Traditional","Current","Math","6th Grade","2014-2015","White",0.02,0.07,0.19,0.62,0.1,0.72,0.91
"All","All","All","All","PARCC","Traditional","Current","Math","6th Grade","2014-2015","Female",0.18,0.33,0.27,0.2,0.02,0.22,0.49
"All","All","All","All","PARCC","Traditional","Current","Math","6th Grade","2014-2015","Male",0.24,0.32,0.24,0.17,0.02,0.19,0.43
"All","All","All","All","PARCC","Traditional","Current","Math","6th Grade","2014-2015","All",0.21,0.33,0.26,0.19,0.02,0.21,0.46
"All","All","All","All","PARCC","Traditional","Current","Math","6th Grade","2014-2015","Economically Disadvantaged",0.26,0.37,0.25,0.11,0,0.11,0.37
"All","All","All","All","PARCC","Traditional","Current","Math","6th Grade","2014-2015","English Learner",0.29,0.37,0.2,0.13,0,0.13,0.34
"All","All","All","All","PARCC","Traditional","Current","Math","6th Grade","2014-2015","Not Economically Disadvantaged",0.08,0.2,0.27,0.38,0.06,0.44,0.72
"All","All","All","All","PARCC","Traditional","Current","Math","6th Grade","2014-2015","Not Limited English Proficient",0.2,0.32,0.26,0.19,0.02,0.21,0.48
"All","All","All","All","PARCC","Traditional","Current","Math","6th Grade","2014-2015","Not Special Education",0.16,0.31,0.29,0.22,0.02,0.24,0.53
"All","All","All","All","PARCC","Traditional","Current","Math","6th Grade","2014-2015","Special Education",0.43,0.41,0.12,0.04,0,0.04,0.16
"All","All","All","All","PARCC","Traditional","Current","Math","7th Grade","2014-2015","Asian",0.06,0.21,0.35,0.35,0.02,0.38,0.73
"All","All","All","All","PARCC","Traditional","Current","Math","7th Grade","2014-2015","Black/African American",0.23,0.4,0.28,0.1,0,0.1,0.38
"All","All","All","All","PARCC","Traditional","Current","Math","7th Grade","2014-2015","Hispanic",0.2,0.34,0.32,0.13,0.01,0.14,0.46
"All","All","All","All","PARCC","Traditional","Current","Math","7th Grade","2014-2015","Multiracial",0.07,0.2,0.23,0.36,0.14,0.5,0.73
"All","All","All","All","PARCC","Traditional","Current","Math","7th Grade","2014-2015","White",0.04,0.06,0.3,0.49,0.1,0.6,0.89
"All","All","All","All","PARCC","Traditional","Current","Math","7th Grade","2014-2015","Female",0.16,0.38,0.32,0.13,0.01,0.14,0.46
"All","All","All","All","PARCC","Traditional","Current","Math","7th Grade","2014-2015","Male",0.25,0.35,0.25,0.13,0.01,0.14,0.39
"All","All","All","All","PARCC","Traditional","Current","Math","7th Grade","2014-2015","All",0.21,0.37,0.29,0.13,0.01,0.14,0.43
"All","All","All","All","PARCC","Traditional","Current","Math","7th Grade","2014-2015","Economically Disadvantaged",0.24,0.4,0.27,0.09,0,0.09,0.36
"All","All","All","All","PARCC","Traditional","Current","Math","7th Grade","2014-2015","English Learner",0.36,0.39,0.2,0.04,0,0.05,0.24
"All","All","All","All","PARCC","Traditional","Current","Math","7th Grade","2014-2015","Not Economically Disadvantaged",0.09,0.24,0.34,0.29,0.04,0.33,0.67
"All","All","All","All","PARCC","Traditional","Current","Math","7th Grade","2014-2015","Not Limited English Proficient",0.19,0.36,0.29,0.14,0.01,0.15,0.44
"All","All","All","All","PARCC","Traditional","Current","Math","7th Grade","2014-2015","Not Special Education",0.14,0.37,0.33,0.15,0.01,0.17,0.5
"All","All","All","All","PARCC","Traditional","Current","Math","7th Grade","2014-2015","Special Education",0.5,0.37,0.1,0.02,0,0.03,0.13
"All","All","All","All","PARCC","Traditional","Current","Math","8th Grade","2014-2015","Black/African American",0.39,0.29,0.18,0.13,0.01,0.14,0.32
"All","All","All","All","PARCC","Traditional","Current","Math","8th Grade","2014-2015","Hispanic",0.39,0.25,0.21,0.15,0.01,0.16,0.36
"All","All","All","All","PARCC","Traditional","Current","Math","8th Grade","2014-2015","White",0.1,0.15,0.18,0.42,0.16,0.57,0.75
"All","All","All","All","PARCC","Traditional","Current","Math","8th Grade","2014-2015","Female",0.32,0.28,0.21,0.18,0.02,0.19,0.4
"All","All","All","All","PARCC","Traditional","Current","Math","8th Grade","2014-2015","Male",0.44,0.27,0.16,0.12,0.01,0.13,0.29
"All","All","All","All","PARCC","Traditional","Current","Math","8th Grade","2014-2015","All",0.38,0.28,0.18,0.15,0.01,0.16,0.34
"All","All","All","All","PARCC","Traditional","Current","Math","8th Grade","2014-2015","Economically Disadvantaged",0.42,0.29,0.17,0.12,0.01,0.12,0.29
"All","All","All","All","PARCC","Traditional","Current","Math","8th Grade","2014-2015","English Learner",0.49,0.24,0.17,0.09,0,0.09,0.27
"All","All","All","All","PARCC","Traditional","Current","Math","8th Grade","2014-2015","Not Economically Disadvantaged",0.19,0.23,0.22,0.3,0.06,0.36,0.58
"All","All","All","All","PARCC","Traditional","Current","Math","8th Grade","2014-2015","Not Limited English Proficient",0.37,0.28,0.18,0.15,0.02,0.17,0.35
"All","All","All","All","PARCC","Traditional","Current","Math","8th Grade","2014-2015","Not Special Education",0.28,0.3,0.22,0.18,0.02,0.2,0.42
"All","All","All","All","PARCC","Traditional","Current","Math","8th Grade","2014-2015","Special Education",0.72,0.21,0.05,0.02,0,0.02,0.07
"All","All","All","All","PARCC","Traditional","Current","Math","9th-12th Grade","2014-2015","All",0.21,0.45,0.24,0.09,0.01,0.1,0.34
"All","All","All","All","PARCC","Traditional","Current","Math","Algebra I","2014-2015","Asian",0.04,0.18,0.41,0.37,0,0.37,0.78
"All","All","All","All","PARCC","Traditional","Current","Math","Algebra I","2014-2015","Black/African American",0.27,0.4,0.23,0.11,0,0.11,0.33
"All","All","All","All","PARCC","Traditional","Current","Math","Algebra I","2014-2015","Hispanic",0.35,0.34,0.2,0.1,0,0.1,0.3
"All","All","All","All","PARCC","Traditional","Current","Math","Algebra I","2014-2015","Multiracial",0.15,0.22,0.3,0.32,0,0.32,0.62
"All","All","All","All","PARCC","Traditional","Current","Math","Algebra I","2014-2015","White",0.03,0.11,0.28,0.56,0.03,0.58,0.86
"All","All","All","All","PARCC","Traditional","Current","Math","Algebra I","2014-2015","Female",0.24,0.34,0.25,0.17,0,0.17,0.42
"All","All","All","All","PARCC","Traditional","Current","Math","Algebra I","2014-2015","Male",0.3,0.38,0.21,0.11,0,0.12,0.32
"All","All","All","All","PARCC","Traditional","Current","Math","Algebra I","2014-2015","All",0.27,0.36,0.23,0.14,0,0.15,0.37
"All","All","All","All","PARCC","Traditional","Current","Math","Algebra I","2014-2015","Economically Disadvantaged",0.32,0.4,0.2,0.08,0,0.08,0.29
"All","All","All","All","PARCC","Traditional","Current","Math","Algebra I","2014-2015","English Learner",0.46,0.35,0.14,0.05,0,0.05,0.19
"All","All","All","All","PARCC","Traditional","Current","Math","Algebra I","2014-2015","Not Economically Disadvantaged",0.1,0.24,0.31,0.34,0.01,0.35,0.66
"All","All","All","All","PARCC","Traditional","Current","Math","Algebra I","2014-2015","Not Limited English Proficient",0.24,0.36,0.24,0.16,0,0.16,0.4
"All","All","All","All","PARCC","Traditional","Current","Math","Algebra I","2014-2015","Not Special Education",0.23,0.35,0.26,0.16,0,0.17,0.42
